epoch,batch,trial,tr_loss_strong,tr_loss,dataset,best_val_epoch,val_loss_strong,val_loss
80,170,-1,,,16,80.0,0.1721392497420311,0.1721392497420311
80,170,-1,,,17,80.0,0.5032103508710861,0.5032103508710861
80,170,-1,,,18,80.0,0.5315141869442803,0.5315141869442803
80,170,-1,,,19,80.0,0.2471947478396552,0.2471947478396552
80,170,-1,,,20,80.0,0.1208120488694736,0.1208120488694736
80,170,-1,0.44600713026453875,0.44600713026453875,-1,,,
81,170,-1,0.4393270905864866,0.4393270905864866,-1,,,
82,170,-1,0.4421407518505353,0.4421407518505353,-1,,,
83,170,-1,0.43673491504108697,0.43673491504108697,-1,,,
84,170,-1,0.4375886920164203,0.4375886920164203,-1,,,
85,170,-1,,,-1,85.0,0.33968388654139575,0.33968388654139575
85,170,-1,,,0,85.0,0.5101735198072025,0.5101735198072025
85,170,-1,,,1,85.0,0.32482651088918957,0.32482651088918957
85,170,-1,,,2,85.0,0.4292750507593155,0.4292750507593155
85,170,-1,,,3,85.0,0.32757605825151714,0.32757605825151714
85,170,-1,,,4,85.0,0.39718812916960033,0.39718812916960033
85,170,-1,,,5,85.0,0.2958120843395591,0.2958120843395591
85,170,-1,,,6,85.0,0.41424728078501566,0.41424728078501566
85,170,-1,,,7,85.0,0.14629108033009938,0.14629108033009938
85,170,-1,,,8,85.0,0.46765061787196566,0.46765061787196566
85,170,-1,,,9,85.0,0.4303373268672398,0.4303373268672398
85,170,-1,,,10,85.0,0.15496217672313964,0.15496217672313964
85,170,-1,,,11,85.0,0.4617263802460262,0.4617263802460262
85,170,-1,,,12,85.0,0.7297464885881969,0.7297464885881969
85,170,-1,,,13,85.0,0.29198908167225973,0.29198908167225973
85,170,-1,,,14,85.0,0.07553602129753147,0.07553602129753147
85,170,-1,,,15,85.0,0.182281032204628,0.182281032204628
85,170,-1,,,16,85.0,0.13267219918114798,0.13267219918114798
85,170,-1,,,17,85.0,0.5118316866989646,0.5118316866989646
85,170,-1,,,18,85.0,0.520502929176603,0.520502929176603
85,170,-1,,,19,85.0,0.2253918264593397,0.2253918264593397
85,170,-1,,,20,85.0,0.10334413605076927,0.10334413605076927
85,170,-1,0.4369859320727008,0.4369859320727008,-1,,,
86,170,-1,0.4477432425084867,0.4477432425084867,-1,,,
87,170,-1,0.44108279188822586,0.44108279188822586,-1,,,
88,170,-1,0.4349402232825407,0.4349402232825407,-1,,,
89,170,-1,0.4321525940421032,0.4321525940421032,-1,,,
90,170,-1,,,-1,85.0,0.35316841237779173,0.35316841237779173
90,170,-1,,,0,85.0,0.5226874202489853,0.5226874202489853
90,170,-1,,,1,85.0,0.3353276912655149,0.3353276912655149
90,170,-1,,,2,85.0,0.42275823865618023,0.42275823865618023
90,170,-1,,,3,85.0,0.34100515288966043,0.34100515288966043
90,170,-1,,,4,85.0,0.40524756056921823,0.40524756056921823
90,170,-1,,,5,85.0,0.3566038742927568,0.3566038742927568
90,170,-1,,,6,85.0,0.44102843957287924,0.44102843957287924
90,170,-1,,,7,85.0,0.16012427796210563,0.16012427796210563
90,170,-1,,,8,85.0,0.45060899002211435,0.45060899002211435
90,170,-1,,,9,85.0,0.46061777004173826,0.46061777004173826
90,170,-1,,,10,85.0,0.20571606074060714,0.20571606074060714
90,170,-1,,,11,85.0,0.4423505408423288,0.4423505408423288
90,170,-1,,,12,85.0,0.7949038147926331,0.7949038147926331
90,170,-1,,,13,85.0,0.25964941935879843,0.25964941935879843
90,170,-1,,,14,85.0,0.10777628448392663,0.10777628448392663
90,170,-1,,,15,85.0,0.1868089378944465,0.1868089378944465
90,170,-1,,,16,85.0,0.17600715266806738,0.17600715266806738
90,170,-1,,,17,85.0,0.45238348682011875,0.45238348682011875
90,170,-1,,,18,85.0,0.5028943014996392,0.5028943014996392
90,170,-1,,,19,85.0,0.2489586706672396,0.2489586706672396
90,170,-1,,,20,85.0,0.14307857464466775,0.14307857464466775
90,170,-1,0.43637038166062875,0.43637038166062875,-1,,,
91,170,-1,0.43716898055104486,0.43716898055104486,-1,,,
92,170,-1,0.4296218242213043,0.4296218242213043,-1,,,
93,170,-1,0.44001189893797826,0.44001189893797826,-1,,,
94,170,-1,0.42624591373735005,0.42624591373735005,-1,,,
95,170,-1,,,-1,85.0,0.34405151469518946,0.34405151469518946
95,170,-1,,,0,85.0,0.5381391548684665,0.5381391548684665
95,170,-1,,,1,85.0,0.33654351958206724,0.33654351958206724
95,170,-1,,,2,85.0,0.4257854180676596,0.4257854180676596
95,170,-1,,,3,85.0,0.3177113171134676,0.3177113171134676
95,170,-1,,,4,85.0,0.3992951342037746,0.3992951342037746
95,170,-1,,,5,85.0,0.33400138800165485,0.33400138800165485
95,170,-1,,,6,85.0,0.4117106209908213,0.4117106209908213
95,170,-1,,,7,85.0,0.13365417772105762,0.13365417772105762
95,170,-1,,,8,85.0,0.4417631519692285,0.4417631519692285
95,170,-1,,,9,85.0,0.4836497945444925,0.4836497945444925
95,170,-1,,,10,85.0,0.15680767808641707,0.15680767808641707
95,170,-1,,,11,85.0,0.4692060819693974,0.4692060819693974
95,170,-1,,,12,85.0,0.7757243003164019,0.7757243003164019
95,170,-1,,,13,85.0,0.2645887072597231,0.2645887072597231
95,170,-1,,,14,85.0,0.08241884503513575,0.08241884503513575
95,170,-1,,,15,85.0,0.18243065689291274,0.18243065689291274
95,170,-1,,,16,85.0,0.14882068123136247,0.14882068123136247
95,170,-1,,,17,85.0,0.4529436102935246,0.4529436102935246
95,170,-1,,,18,85.0,0.526405176946095,0.526405176946095
95,170,-1,,,19,85.0,0.22761567682027817,0.22761567682027817
95,170,-1,,,20,85.0,0.11586671668503966,0.11586671668503966
95,170,-1,0.4315876470148912,0.4315876470148912,-1,,,
96,170,-1,0.4288042631239919,0.4288042631239919,-1,,,
97,170,-1,0.43792242535025055,0.43792242535025055,-1,,,
98,170,-1,0.43184733299309747,0.43184733299309747,-1,,,
99,170,-1,0.42622254431596274,0.42622254431596274,-1,,,
100,170,-1,,,-1,85.0,0.34727040044076385,0.34727040044076385
100,170,-1,,,0,85.0,0.5132142358592579,0.5132142358592579
100,170,-1,,,1,85.0,0.3388346476214273,0.3388346476214273
100,170,-1,,,2,85.0,0.42202894389629364,0.42202894389629364
100,170,-1,,,3,85.0,0.32302106278283255,0.32302106278283255
100,170,-1,,,4,85.0,0.3976424017122814,0.3976424017122814
100,170,-1,,,5,85.0,0.31584930127220495,0.31584930127220495
100,170,-1,,,6,85.0,0.44424497123275486,0.44424497123275486
100,170,-1,,,7,85.0,0.1533391656620162,0.1533391656620162
100,170,-1,,,8,85.0,0.4436713882855007,0.4436713882855007
100,170,-1,,,9,85.0,0.4711699975388391,0.4711699975388391
100,170,-1,,,10,85.0,0.18061155187232153,0.18061155187232153
100,170,-1,,,11,85.0,0.4753376543521881,0.4753376543521881
100,170,-1,,,12,85.0,0.786018797329494,0.786018797329494
100,170,-1,,,13,85.0,0.2647059453385217,0.2647059453385217
100,170,-1,,,14,85.0,0.08349396727446999,0.08349396727446999
100,170,-1,,,15,85.0,0.18454828805157117,0.18454828805157117
100,170,-1,,,16,85.0,0.17084118191684997,0.17084118191684997
100,170,-1,,,17,85.0,0.46654623188078403,0.46654623188078403
100,170,-1,,,18,85.0,0.5134033943925586,0.5134033943925586
100,170,-1,,,19,85.0,0.2244973565850939,0.2244973565850939
100,170,-1,,,20,85.0,0.11965792439877987,0.11965792439877987
100,170,-1,0.4317970331649334,0.4317970331649334,-1,,,
101,170,-1,0.43143203166144634,0.43143203166144634,-1,,,
102,170,-1,0.4285288328490062,0.4285288328490062,-1,,,
103,170,-1,0.43120845490031773,0.43120845490031773,-1,,,
104,170,-1,0.41967561562158906,0.41967561562158906,-1,,,
105,170,-1,,,-1,105.0,0.33001713002049904,0.33001713002049904
105,170,-1,,,0,105.0,0.5288186568234648,0.5288186568234648
105,170,-1,,,1,105.0,0.3354045833860125,0.3354045833860125
105,170,-1,,,2,105.0,0.4986992265496935,0.4986992265496935
105,170,-1,,,3,105.0,0.2688761768596513,0.2688761768596513
105,170,-1,,,4,105.0,0.41760762674467905,0.41760762674467905
105,170,-1,,,5,105.0,0.2802152952977589,0.2802152952977589
105,170,-1,,,6,105.0,0.3786602978195463,0.3786602978195463
105,170,-1,,,7,105.0,0.10232285037636757,0.10232285037636757
105,170,-1,,,8,105.0,0.42693381224359783,0.42693381224359783
105,170,-1,,,9,105.0,0.4396372309752873,0.4396372309752873
105,170,-1,,,10,105.0,0.12967071788651602,0.12967071788651602
105,170,-1,,,11,105.0,0.5226320666926247,0.5226320666926247
105,170,-1,,,12,105.0,0.6690167550529752,0.6690167550529752
105,170,-1,,,13,105.0,0.2884120451552527,0.2884120451552527
105,170,-1,,,14,105.0,0.06742947661717023,0.06742947661717023
105,170,-1,,,15,105.0,0.12458614472831998,0.12458614472831998
105,170,-1,,,16,105.0,0.12063611298799515,0.12063611298799515
105,170,-1,,,17,105.0,0.5077435134777001,0.5077435134777001
105,170,-1,,,18,105.0,0.5587905091898782,0.5587905091898782
105,170,-1,,,19,105.0,0.1731024065187999,0.1731024065187999
105,170,-1,,,20,105.0,0.09116422504718814,0.09116422504718814
105,170,-1,0.42011810220472995,0.42011810220472995,-1,,,
106,170,-1,0.42791886627674103,0.42791886627674103,-1,,,
107,170,-1,0.4283946614864974,0.4283946614864974,-1,,,
108,170,-1,0.4185009030570761,0.4185009030570761,-1,,,
109,170,-1,0.4206306699075197,0.4206306699075197,-1,,,
110,170,-1,,,-1,105.0,0.3380547976533116,0.3380547976533116
110,170,-1,,,0,105.0,0.5260083941476685,0.5260083941476685
110,170,-1,,,1,105.0,0.340456234557288,0.340456234557288
110,170,-1,,,2,105.0,0.40391758935792105,0.40391758935792105
110,170,-1,,,3,105.0,0.3130733094045094,0.3130733094045094
110,170,-1,,,4,105.0,0.39991981855460573,0.39991981855460573
110,170,-1,,,5,105.0,0.3006861375511757,0.3006861375511757
110,170,-1,,,6,105.0,0.4541923148291452,0.4541923148291452
110,170,-1,,,7,105.0,0.12665132007428578,0.12665132007428578
110,170,-1,,,8,105.0,0.4686606526374817,0.4686606526374817
110,170,-1,,,9,105.0,0.45508247188159395,0.45508247188159395
110,170,-1,,,10,105.0,0.16792279801198415,0.16792279801198415
110,170,-1,,,11,105.0,0.4519807483468737,0.4519807483468737
110,170,-1,,,12,105.0,0.7605640419891903,0.7605640419891903
110,170,-1,,,13,105.0,0.25588654620306833,0.25588654620306833
110,170,-1,,,14,105.0,0.07430016103067569,0.07430016103067569
110,170,-1,,,15,105.0,0.17641721027238028,0.17641721027238028
110,170,-1,,,16,105.0,0.14049687662294932,0.14049687662294932
110,170,-1,,,17,105.0,0.4641815341476883,0.4641815341476883
110,170,-1,,,18,105.0,0.49458062648773193,0.49458062648773193
110,170,-1,,,19,105.0,0.22779278457164764,0.22779278457164764
110,170,-1,,,20,105.0,0.0963791800396783,0.0963791800396783
110,170,-1,0.423255272863204,0.423255272863204,-1,,,
111,170,-1,0.4179624435845871,0.4179624435845871,-1,,,
112,170,-1,0.42163135032904775,0.42163135032904775,-1,,,
113,170,-1,0.4208085475086469,0.4208085475086469,-1,,,
114,170,-1,0.42206617727962853,0.42206617727962853,-1,,,
115,170,-1,,,-1,115.0,0.31939340701491453,0.31939340701491453
115,170,-1,,,0,115.0,0.5215513631701469,0.5215513631701469
115,170,-1,,,1,115.0,0.3312317303248814,0.3312317303248814
115,170,-1,,,2,115.0,0.4694708543164389,0.4694708543164389
115,170,-1,,,3,115.0,0.26887477402176174,0.26887477402176174
115,170,-1,,,4,115.0,0.4130151442119053,0.4130151442119053
115,170,-1,,,5,115.0,0.2768786062619516,0.2768786062619516
115,170,-1,,,6,115.0,0.37717687764338087,0.37717687764338087
115,170,-1,,,7,115.0,0.09245236510676998,0.09245236510676998
115,170,-1,,,8,115.0,0.4344559482165745,0.4344559482165745
115,170,-1,,,9,115.0,0.4361313453742436,0.4361313453742436
115,170,-1,,,10,115.0,0.1161014474928379,0.1161014474928379
115,170,-1,,,11,115.0,0.49301109995160786,0.49301109995160786
115,170,-1,,,12,115.0,0.659327758210046,0.659327758210046
115,170,-1,,,13,115.0,0.27876024161066326,0.27876024161066326
115,170,-1,,,14,115.0,0.05647482283945594,0.05647482283945594
115,170,-1,,,15,115.0,0.1257586106657982,0.1257586106657982
115,170,-1,,,16,115.0,0.10079972126654216,0.10079972126654216
115,170,-1,,,17,115.0,0.5143717378377914,0.5143717378377914
115,170,-1,,,18,115.0,0.5219588492597852,0.5219588492597852
115,170,-1,,,19,115.0,0.1419639406459672,0.1419639406459672
115,170,-1,,,20,115.0,0.07749430888465472,0.07749430888465472
115,170,-1,0.4192857439057869,0.4192857439057869,-1,,,
116,170,-1,0.4176191613513824,0.4176191613513824,-1,,,
117,170,-1,0.42059229767461964,0.42059229767461964,-1,,,
118,170,-1,0.41606606438494564,0.41606606438494564,-1,,,
119,170,-1,0.4168223576587543,0.4168223576587543,-1,,,
120,170,-1,,,-1,115.0,0.34337682111606915,0.34337682111606915
120,170,-1,,,0,115.0,0.46715066741619793,0.46715066741619793
120,170,-1,,,1,115.0,0.3362851845366614,0.3362851845366614
120,170,-1,,,2,115.0,0.41400873022420065,0.41400873022420065
120,170,-1,,,3,115.0,0.3038064113685063,0.3038064113685063
120,170,-1,,,4,115.0,0.3940646584544863,0.3940646584544863
120,170,-1,,,5,115.0,0.30807955962206635,0.30807955962206635
120,170,-1,,,6,115.0,0.4612466884510858,0.4612466884510858
120,170,-1,,,7,115.0,0.16295814833470754,0.16295814833470754
120,170,-1,,,8,115.0,0.43656528847558157,0.43656528847558157
120,170,-1,,,9,115.0,0.46837193625313894,0.46837193625313894
120,170,-1,,,10,115.0,0.20016012766531535,0.20016012766531535
120,170,-1,,,11,115.0,0.4538571664265224,0.4538571664265224
120,170,-1,,,12,115.0,0.7897609961884362,0.7897609961884362
120,170,-1,,,13,115.0,0.24768435103552683,0.24768435103552683
120,170,-1,,,14,115.0,0.08908338844776154,0.08908338844776154
120,170,-1,,,15,115.0,0.18428412824869156,0.18428412824869156
120,170,-1,,,16,115.0,0.16933572611638478,0.16933572611638478
120,170,-1,,,17,115.0,0.45892775484493803,0.45892775484493803
120,170,-1,,,18,115.0,0.4966693158660616,0.4966693158660616
120,170,-1,,,19,115.0,0.24415168166160583,0.24415168166160583
120,170,-1,,,20,115.0,0.12446133379957505,0.12446133379957505
120,170,-1,0.41446909151579203,0.41446909151579203,-1,,,
121,170,-1,0.41654651799397163,0.41654651799397163,-1,,,
122,170,-1,0.41872587442746634,0.41872587442746634,-1,,,
123,170,-1,0.4195776602678132,0.4195776602678132,-1,,,
124,170,-1,0.41421037877512257,0.41421037877512257,-1,,,
125,170,-1,,,-1,115.0,0.3338278230108625,0.3338278230108625
125,170,-1,,,0,115.0,0.468486987054348,0.468486987054348
125,170,-1,,,1,115.0,0.3357770187514169,0.3357770187514169
125,170,-1,,,2,115.0,0.41133734583854675,0.41133734583854675
125,170,-1,,,3,115.0,0.30057103080408915,0.30057103080408915
125,170,-1,,,4,115.0,0.40460766000407083,0.40460766000407083
125,170,-1,,,5,115.0,0.29197193143357125,0.29197193143357125
125,170,-1,,,6,115.0,0.4417756104043552,0.4417756104043552
125,170,-1,,,7,115.0,0.13744678401521274,0.13744678401521274
125,170,-1,,,8,115.0,0.42138483268874033,0.42138483268874033
125,170,-1,,,9,115.0,0.4364484633718218,0.4364484633718218
125,170,-1,,,10,115.0,0.1992704485143934,0.1992704485143934
125,170,-1,,,11,115.0,0.4468628338405064,0.4468628338405064
125,170,-1,,,12,115.0,0.7422088384628296,0.7422088384628296
125,170,-1,,,13,115.0,0.2557388650519507,0.2557388650519507
125,170,-1,,,14,115.0,0.086078559314566,0.086078559314566
125,170,-1,,,15,115.0,0.17563896626234055,0.17563896626234055
125,170,-1,,,16,115.0,0.15370494180491992,0.15370494180491992
125,170,-1,,,17,115.0,0.4622091400836195,0.4622091400836195
125,170,-1,,,18,115.0,0.4943931975534984,0.4943931975534984
125,170,-1,,,19,115.0,0.2122135226215635,0.2122135226215635
125,170,-1,,,20,115.0,0.1322573053517512,0.1322573053517512
125,170,-1,0.4149748704325386,0.4149748704325386,-1,,,
126,170,-1,0.4153890047679868,0.4153890047679868,-1,,,
127,170,-1,0.41739093595080906,0.41739093595080906,-1,,,
128,170,-1,0.4108464984517348,0.4108464984517348,-1,,,
129,170,-1,0.40952634994398085,0.40952634994398085,-1,,,
130,170,-1,,,-1,115.0,0.33007610236060153,0.33007610236060153
130,170,-1,,,0,115.0,0.5241625787956374,0.5241625787956374
130,170,-1,,,1,115.0,0.33144831018788473,0.33144831018788473
130,170,-1,,,2,115.0,0.4197916452373777,0.4197916452373777
130,170,-1,,,3,115.0,0.2923876366444996,0.2923876366444996
130,170,-1,,,4,115.0,0.417757191828319,0.417757191828319
130,170,-1,,,5,115.0,0.2715324543283454,0.2715324543283454
130,170,-1,,,6,115.0,0.4290218587432589,0.4290218587432589
130,170,-1,,,7,115.0,0.12322938974414553,0.12322938974414553
130,170,-1,,,8,115.0,0.4212855739252908,0.4212855739252908
130,170,-1,,,9,115.0,0.43082145707947866,0.43082145707947866
130,170,-1,,,10,115.0,0.17565020812409265,0.17565020812409265
130,170,-1,,,11,115.0,0.45334375756127493,0.45334375756127493
130,170,-1,,,12,115.0,0.7236404461520058,0.7236404461520058
130,170,-1,,,13,115.0,0.262965195945331,0.262965195945331
130,170,-1,,,14,115.0,0.08015005277203661,0.08015005277203661
130,170,-1,,,15,115.0,0.1613492795399257,0.1613492795399257
130,170,-1,,,16,115.0,0.13236503303050995,0.13236503303050995
130,170,-1,,,17,115.0,0.4792763178369829,0.4792763178369829
130,170,-1,,,18,115.0,0.49341612841401783,0.49341612841401783
130,170,-1,,,19,115.0,0.19163181739194052,0.19163181739194052
130,170,-1,,,20,115.0,0.11637181629027639,0.11637181629027639
130,170,-1,0.41125047302734086,0.41125047302734086,-1,,,
131,170,-1,0.4214549238047405,0.4214549238047405,-1,,,
132,170,-1,0.418056025403982,0.418056025403982,-1,,,
133,170,-1,0.4102924101882511,0.4102924101882511,-1,,,
134,170,-1,0.4117294906349907,0.4117294906349907,-1,,,
135,170,-1,,,-1,115.0,0.3537430276897844,0.3537430276897844
135,170,-1,,,0,115.0,0.5040971849645887,0.5040971849645887
135,170,-1,,,1,115.0,0.35770695975848604,0.35770695975848604
135,170,-1,,,2,115.0,0.3925727627107075,0.3925727627107075
135,170,-1,,,3,115.0,0.3171457733426775,0.3171457733426775
135,170,-1,,,4,115.0,0.3980825287955148,0.3980825287955148
135,170,-1,,,5,115.0,0.31792142341977786,0.31792142341977786
135,170,-1,,,6,115.0,0.51864457236869,0.51864457236869
135,170,-1,,,7,115.0,0.14851453048842295,0.14851453048842295
135,170,-1,,,8,115.0,0.4470734213079725,0.4470734213079725
135,170,-1,,,9,115.0,0.4723273345402309,0.4723273345402309
135,170,-1,,,10,115.0,0.22393948691231863,0.22393948691231863
135,170,-1,,,11,115.0,0.4435158244201115,0.4435158244201115
135,170,-1,,,12,115.0,0.7733203683580671,0.7733203683580671
135,170,-1,,,13,115.0,0.25570755558354513,0.25570755558354513
135,170,-1,,,14,115.0,0.09778758989913124,0.09778758989913124
135,170,-1,,,15,115.0,0.192894917513643,0.192894917513643
135,170,-1,,,16,115.0,0.20939206438405172,0.20939206438405172
135,170,-1,,,17,115.0,0.4457774758338928,0.4457774758338928
135,170,-1,,,18,115.0,0.4839470897402082,0.4839470897402082
135,170,-1,,,19,115.0,0.2788038360221045,0.2788038360221045
135,170,-1,,,20,115.0,0.1494308811213289,0.1494308811213289
135,170,-1,0.40305341867326994,0.40305341867326994,-1,,,
